,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
133,SVC,0.913019828040007,0.9283374581452905,0.8951394981575715,0.9114362795018849,"[[26526  1969]
 [ 2988 25507]]"
134,KNN,0.08736620459729777,0.08893860998461754,0.08927882084576241,0.08910839068985447,"[[ 2435 26060]
 [25951  2544]]"
135,GaussianNB,0.4600456220389542,0.4697633654688869,0.6207404807861028,0.5348007498337062,"[[ 8530 19965]
 [10807 17688]]"
136,Perceptron,0.5475522021407264,0.5583951042923634,0.4547113528689244,0.5012476063366796,"[[18248 10247]
 [15538 12957]]"
137,LinearSVC,0.5136339708720828,0.5104612650456418,0.6652746095806282,0.5776755241345686,"[[10315 18180]
 [ 9538 18957]]"
138,SGD,0.5041410773819969,0.5028741231488698,0.7245481663449728,0.5936938361777688,"[[ 8085 20410]
 [ 7849 20646]]"
139,Dtree,0.0005790489559571855,0.0005965749578888265,0.0005965958940164941,0.0005965854257689811,"[[   16 28479]
 [28478    17]]"
140,RForest,0.009282330233374277,0.017428216454997238,0.017722407439901736,0.017574080840771864,"[[   24 28471]
 [27990   505]]"
141,ADA,0.0005790489559571855,0.0005965749578888265,0.0005965958940164941,0.0005965854257689811,"[[   16 28479]
 [28478    17]]"
142,GBC,0.0005790489559571855,0.0005965749578888265,0.0005965958940164941,0.0005965854257689811,"[[   16 28479]
 [28478    17]]"
143,ETC,0.29668362870679066,0.27123395853899307,0.24105983505878223,0.2552582683017466,"[[10039 18456]
 [21626  6869]]"
144,logreg,0.6162309177048605,0.6074557134514308,0.6570626425688717,0.6312861405667853,"[[16396 12099]
 [ 9772 18723]]"
145,SVC,0.940533426917003,0.9672796307325789,0.9119143709422706,0.9387814086237106,"[[27616   879]
 [ 2510 25985]]"
146,KNN,0.7225478154062116,0.7269116542025977,0.7129320933497105,0.7198540094256051,"[[20863  7632]
 [ 8180 20315]]"
147,GaussianNB,0.5092472363572557,0.5063266825133856,0.7400596595894017,0.6012773722627738,"[[ 7934 20561]
 [ 7407 21088]]"
148,Perceptron,0.5010703632216178,0.5019140257295261,0.2806808211967012,0.36002700877785276,"[[20558  7937]
 [20497  7998]]"
149,LinearSVC,0.6148798034742937,0.6063204391178668,0.6551324793823478,0.6297820659874502,"[[16374 12121]
 [ 9827 18668]]"
150,SGD,0.5721003684856992,0.5708472705955377,0.5809440252675908,0.5758513931888546,"[[16050 12445]
 [11941 16554]]"
151,Dtree,0.7070187752237235,0.6878782088031085,0.7579575364098965,0.7212195081228191,"[[18695  9800]
 [ 6897 21598]]"
152,RForest,0.8224776276539744,0.8051607332624867,0.8508510264958765,0.8273755694712236,"[[22628  5867]
 [ 4250 24245]]"
153,ADA,0.6031058080364976,0.5984056806002144,0.6269871907352167,0.6123631128858117,"[[16505 11990]
 [10629 17866]]"
154,GBC,0.5973328654149851,0.5669070996067835,0.8247060887875066,0.6719277177331732,"[[10542 17953]
 [ 4995 23500]]"
155,ETC,0.7533426917002983,0.7706380745295044,0.7213897174942973,0.7452011093186391,"[[22377  6118]
 [ 7939 20556]]"
156,logreg,0.5263379540270223,0.5208292858927035,0.6585716792419722,0.5816570064780089,"[[11230 17265]
 [ 9729 18766]]"
157,SVC,0.8934374451658186,0.8960644386349184,0.8901210738726092,0.8930828682593616,"[[25553  2942]
 [ 3131 25364]]"
158,KNN,0.09384102474118267,0.09748547977602337,0.0983681347604843,0.09792481833426495,"[[ 2545 25950]
 [25692  2803]]"
159,GaussianNB,0.45350061414283205,0.4664131812420786,0.6457273205825583,0.5416145411730077,"[[ 7445 21050]
 [10095 18400]]"
160,Perceptron,0.5010703632216178,0.5010702881005018,0.5011054570977365,0.5010878719820325,"[[14277 14218]
 [14216 14279]]"
