,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
92,RForest,0.995366727860827,0.9634399667636061,0.9922978177150192,0.9776559865092749,"[[20453    88]
 [   18  2319]]"
93,ADA,0.983827257627415,0.9758103531688437,0.8630723149336756,0.9159854677565847,"[[20491    50]
 [  320  2017]]"
94,GBC,0.9917387883556255,0.9790365744870652,0.9392383397518186,0.9587246123607776,"[[20494    47]
 [  142  2195]]"
95,ETC,0.9908645860652154,0.9724689165186501,0.9370988446726572,0.9544563085639574,"[[20479    62]
 [  147  2190]]"
96,logreg,0.9702334120115395,0.9062806673209028,0.7903294822421908,0.8443428571428571,"[[20350   191]
 [  490  1847]]"
97,SVC,0.9782760730833114,0.8616352201257862,0.9379546427043218,0.8981766031550913,"[[20189   352]
 [  145  2192]]"
98,KNN,0.9624530116268905,0.8112889637742208,0.8241335044929397,0.8176607938866483,"[[20093   448]
 [  411  1926]]"
99,GaussianNB,0.7467873065827433,0.2399939813421607,0.6824989302524604,0.35511521763330733,"[[15490  5051]
 [  742  1595]]"
100,Perceptron,0.9482472244077279,0.7338742393509128,0.7740693196405648,0.753436068304873,"[[19885   656]
 [  528  1809]]"
101,LinearSVC,0.9696214704082524,0.9353128313891834,0.754813863928113,0.835425053279659,"[[20419   122]
 [  573  1764]]"
102,SGD,0.962496721741411,0.9034369885433715,0.7086007702182285,0.7942446043165468,"[[20364   177]
 [  681  1656]]"
103,Dtree,0.9841332284290585,0.9673295454545454,0.8741976893453145,0.918408631153068,"[[20472    69]
 [  294  2043]]"
104,RForest,0.9983827257627415,0.9914529914529915,0.9927257167308515,0.9920889459054949,"[[20521    20]
 [   17  2320]]"
105,ADA,0.9894658624005594,0.9746376811594203,0.9208386820710313,0.946974697469747,"[[20485    56]
 [  185  2152]]"
106,GBC,0.9935746131654865,0.9892761394101877,0.9473684210526315,0.9678688524590164,"[[20517    24]
 [  123  2214]]"
107,ETC,0.9935746131654865,0.98753339269813,0.9490800171159607,0.9679249399956361,"[[20513    28]
 [  119  2218]]"
108,logreg,0.977533001136463,0.9861333333333333,0.7911852802738554,0.8779677113010446,"[[20515    26]
 [  488  1849]]"
109,SVC,0.991869918699187,0.9967667436489608,0.9234060761660248,0.958685028876055,"[[20534     7]
 [  179  2158]]"
110,KNN,0.9802430282367339,0.9957916885849553,0.810012836970475,0.8933459178857952,"[[20533     8]
 [  444  1893]]"
111,GaussianNB,0.9232013287874814,0.6136363636363636,0.6700898587933247,0.6406218040499079,"[[19555   986]
 [  771  1566]]"
112,Perceptron,0.9472418917737564,0.9804421768707483,0.4933675652545999,0.6564190150868204,"[[20518    23]
 [ 1184  1153]]"
113,LinearSVC,0.9737302211731794,0.9892897406989853,0.7509627727856226,0.8538068596448553,"[[20522    19]
 [  582  1755]]"
114,SGD,0.9725063379666055,0.988558352402746,0.7394094993581515,0.8460220318237455,"[[20521    20]
 [  609  1728]]"
115,Dtree,0.984002098085497,0.9539382772915707,0.8861788617886179,0.9188110026619344,"[[20441   100]
 [  266  2071]]"
116,RForest,0.998164175190139,1.0,0.982028241335045,0.9909326424870466,"[[20541     0]
 [   42  2295]]"
117,ADA,0.983827257627415,0.9964664310954063,0.8446726572528883,0.9143121815655397,"[[20534     7]
 [  363  1974]]"
118,GBC,0.991782498470146,0.9976841130152848,0.9216944801026957,0.9581850533807829,"[[20536     5]
 [  183  2154]]"
119,ETC,0.990471195034531,1.0,0.9067180145485665,0.9510771992818671,"[[20541     0]
 [  218  2119]]"
120,logreg,0.6405717282979282,0.19047118216238956,0.7749251176722294,0.30578303081468977,"[[12844  7697]
 [  526  1811]]"
121,SVC,0.8178599527930763,0.33566810344827586,0.7997432605905006,0.47286527514231497,"[[16842  3699]
 [  468  1869]]"
122,KNN,0.9086021505376344,0.5406746031746031,0.699614890885751,0.6099608282036934,"[[19152  1389]
 [  702  1635]]"
123,GaussianNB,0.29303260774543227,0.10263626443053242,0.764655541292255,0.1809803524407535,"[[ 4917 15624]
 [  550  1787]]"
124,Perceptron,0.7973161989684413,0.300416522040958,0.7406931964056482,0.427460180269169,"[[16510  4031]
 [  606  1731]]"
125,LinearSVC,0.6501442433779177,0.19542083198968074,0.7779204107830552,0.31237113402061856,"[[13056  7485]
 [  519  1818]]"
126,SGD,0.6720430107526881,0.20714285714285716,0.7817715019255456,0.32750739446087657,"[[13548  6993]
 [  510  1827]]"
127,Dtree,0.8227554856193723,0.35250686813186816,0.8784766795036372,0.5031246170812401,"[[16770  3771]
 [  284  2053]]"
128,RForest,0.8919923070198444,0.4845977011494253,0.9020111253744116,0.6304770450127112,"[[18299  2242]
 [  229  2108]]"
129,ADA,0.7686860739575138,0.30111724323596717,0.9572100984167736,0.4581200081916855,"[[15349  5192]
 [  100  2237]]"
130,GBC,0.7939942302648832,0.31745543945912724,0.8840393667094566,0.46715658564160556,"[[16099  4442]
 [  271  2066]]"
131,ETC,0.9437013724975959,0.6608402330573444,0.922122379118528,0.7699178277956413,"[[19435  1106]
 [  182  2155]]"
132,logreg,0.8932161902264184,0.4853833425261997,0.753102267864784,0.5903068925037733,"[[18675  1866]
 [  577  1760]]"
133,SVC,0.954016959524434,0.7849223946784922,0.7573812580231065,0.7709059233449477,"[[20056   485]
 [  567  1770]]"
134,KNN,0.9173004633272139,0.5811155668975574,0.6820710312366282,0.6275590551181103,"[[19392  1149]
 [  743  1594]]"
135,GaussianNB,0.2803129644199668,0.10094904530561519,0.764655541292255,0.17835221318429065,"[[ 4626 15915]
 [  550  1787]]"
136,Perceptron,0.7859952793076318,0.287986743993372,0.7436884895164741,0.41519350215002393,"[[16244  4297]
 [  599  1738]]"
