,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
254,KNN,0.5204563335955941,0.09480007508916839,0.4321780059905862,0.15549226387499038,"[[10897  9644]
 [ 1327  1010]]"
255,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
256,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
257,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
258,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
259,Dtree,0.13633184718943964,0.10530131400090621,0.9944373127941806,0.19043716966444055,"[[  795 19746]
 [   13  2324]]"
260,RForest,0.4711076143019495,0.0754109767765504,0.37098844672657255,0.12534335694665316,"[[ 9911 10630]
 [ 1470   867]]"
261,ADA,0.3003321968703558,0.10794998279224503,0.80530594779632,0.19037984927418947,"[[ 4989 15552]
 [  455  1882]]"
262,GBC,0.8373983739837398,0.04356435643564356,0.028241335044929396,0.03426791277258567,"[[19092  1449]
 [ 2271    66]]"
263,ETC,0.479631086633447,0.06955191650170955,0.33076593923833975,0.11493569251356776,"[[10200 10341]
 [ 1564   773]]"
264,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
265,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
266,KNN,0.43146254043185595,0.07972270363951472,0.4330338040222507,0.13465504623777524,"[[ 8859 11682]
 [ 1325  1012]]"
267,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
268,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
269,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
